symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence,prediction,anomaly_score,anomaly
ETHUSDT,2026-07-21 02:55:00+00:00,10718,3420.7672,0.3191609628662064,1914.57,1919.96,0.2815253555628731,2340.996,1079.7712,0.3686964725339977,1.9859204418973708,6.222316238373667,0.8761895876096286,0.9874043664862848,178.63333333333333,0.0376971167304282,634.6506864563889,-1,-0.025208430168270457,True
ETHUSDT,2026-07-05 09:50:00+00:00,11006,3521.3968,0.3199524622932945,1753.91,1755.92,0.1146010912760626,1810.8043,1710.5925,0.0284579687242289,1.477403381061037,4.617571530694233,0.8960566963474469,0.9980919498455388,183.43333333333337,0.1839164016356201,1751.9387064676696,-1,-0.024978524635358546,True
BTCUSDT,2026-07-06 21:09:00.009000+00:00,34903,479.87947,0.0137489462223877,63941.37,64423.77,0.7544411388119995,300.91295,178.96652,0.2541188728077907,0.0787112836906964,5.72489574237543,0.297739449331003,0.0521158639658482,581.7166666666667,0.0439229843561973,636.0719335688934,-1,-0.02492735095610099,True
SOLUSDT,2026-07-15 12:53:00+00:00,2969,10968.439,3.6943209834961266,78.06,78.2,0.1793492185498341,7203.964,3764.475,0.3135805377592928,14.326559934952234,3.877995441910483,0.8056584708656113,1.0,49.483333333333334,0.0336927223719676,78345.99285714254,-1,-0.024922785327009533,True
SOLUSDT,2026-07-15 13:30:00+00:00,2951,9309.607,3.1547295831921383,78.68,78.77,0.1143873919674494,4017.273,5292.334,-0.136961850269297,12.262387859757215,3.886985409173936,0.8346323280243985,1.0,49.18333333333333,0.0308474576271186,103440.0777777902,-1,-0.024904645789232904,True
ETHUSDT,2026-07-06 14:25:00+00:00,14557,2673.376,0.1836488287421859,1748.44,1760.74,0.7034842488160848,1370.9983,1302.3777,0.0256681439498222,1.2208273736621431,6.647618620949623,0.8978498316960912,0.9870165556089854,242.61666666666667,0.0281670788678208,217.3476422764236,-1,-0.02483740170387927,True
SOLUSDT,2026-07-09 19:24:00+00:00,438,4755.242,10.85671689497717,78.02,78.03,0.0128172263522239,4238.872,516.37,0.7828207271049508,36.70445093552035,3.3808057528424236,0.6575342465753424,1.0,7.3,0.0640732265446224,475524.1999997568,-1,-0.02478597519365311,True
ETHUSDT,2026-07-14 12:59:00+00:00,21102,3701.8782,0.1754278362240545,1859.03,1861.04,0.108120901760595,2100.1163,1601.7619,0.1346220413194578,0.9844510189366068,5.6117149941887,0.9102928632357122,0.9969197232489811,351.7,0.0417041846357992,1841.7304477612024,-1,-0.024651022294816083,True
SOLUSDT,2026-07-10 14:23:00+00:00,1927,7570.953,3.928880643487286,77.69,77.77,0.1029733556442248,5854.131,1716.822,0.5464713623238713,41.35938473125726,10.527014812683785,0.8204462895692787,1.0,32.11666666666667,0.0316718587746625,94636.91250000204,-1,-0.024643839770284615,True
SOLUSDT,2026-07-13 10:04:00+00:00,633,5003.989,7.905195892575039,76.5,76.43,-0.0915032679738473,571.043,4432.946,-0.77176488597397,72.69089543079784,9.19533132620696,0.6429699842022117,1.0,10.55,0.0490506329113924,71485.5571428641,-1,-0.02463367553661222,True
