symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence
ETHUSDT,2026-07-12T00:27:00+00:00,826,140.2931,0.16984636803874092,1789.13,1788.79,-0.019003649818635063,72.4928,67.80030000000001,0.03344783171802459,0.9075976153621358,5.343638641452246,0.8595641646489104,0.9963680387409201,13.766666666666667,0.041212121212121214,412.6267647057058
ETHUSDT,2026-07-12T00:28:00+00:00,1555,154.6551,0.09945665594855306,1788.79,1788.66,-0.007267482488155779,46.8889,107.7662,-0.3936326703742715,0.4548917458719454,4.5737687591995035,0.8662379421221865,0.9948553054662379,25.916666666666668,0.03346203346203346,1189.6546153856973
ETHUSDT,2026-07-12T00:29:00+00:00,1171,390.8887,0.33380760034158835,1788.66,1787.92,-0.04137175315599438,103.4999,287.3888,-0.4704380044754428,1.977578225339101,5.924305567984153,0.8198121263877028,0.9803586678052946,19.516666666666666,0.03162393162393162,528.2279729729664
ETHUSDT,2026-07-12T00:30:00+00:00,3380,1026.5412000000001,0.30371041420118344,1787.93,1784.06,-0.21645142706929904,113.6039,912.9373,-0.7786666526389784,4.029285040801612,13.26686492262507,0.8701183431952663,0.9840236686390532,56.333333333333336,0.026931044687777447,265.2561240309997
ETHUSDT,2026-07-12T00:31:00+00:00,10417,1661.9716,0.15954416818661804,1784.06,1781.54,-0.14125085479187818,498.4083,1163.5633,-0.4002204369797895,1.0294363865599094,6.452359859094209,0.9073629643851396,0.9943361812422002,173.61666666666667,0.022465437788018433,659.5125396825445
ETHUSDT,2026-07-12T00:32:00+00:00,6761,170.2868,0.02518662919686437,1781.55,1784.39,0.1594117481968031,83.1468,87.14,-0.023449850487530458,0.21746319830503083,8.63407312686781,0.9551841443573436,0.997041857713356,112.68333333333334,0.014053254437869823,59.96014084506735
ETHUSDT,2026-07-12T00:33:00+00:00,3465,185.6143,0.053568340548340546,1784.38,1785.61,0.06893150562098828,95.6102,90.0041,0.03020295311298759,0.3788595583192244,7.0724527667109305,0.9272727272727272,0.9959595959595959,57.75,0.04128175519630485,150.90593495937526
ETHUSDT,2026-07-12T00:34:00+00:00,2099,109.8789,0.05234821343496903,1785.61,1786.06,0.02520147176595368,26.5883,83.2906,-0.5160435716047393,0.35024178109472376,6.6906157462244815,0.9380657455931396,1.0,34.983333333333334,0.0219256434699714,244.17533333330866
ETHUSDT,2026-07-12T00:35:00+00:00,1862,56.476,0.030330827067669174,1786.05,1786.17,0.006718736877473656,23.5932,32.8828,-0.16448756994121402,0.2053282258697291,6.769621725501728,0.9527389903329753,0.9989258861439313,31.033333333333335,0.02418054809242343,470.6333333328696
ETHUSDT,2026-07-12T00:36:00+00:00,2357,203.8246,0.08647628341111582,1786.16,1785.24,-0.051507143816907366,133.9372,69.8874,0.31423979244899775,0.7032042224033325,8.131758149922309,0.9244802715316079,0.9978786593126856,39.28333333333333,0.015704584040747028,221.54847826085205
ETHUSDT,2026-07-12T00:37:00+00:00,1541,88.9268,0.05770720311486048,1785.24,1785.12,-0.006721785306183944,49.4032,39.5236,0.11109811665324736,0.3444156578846749,5.968330456063684,0.8981181051265412,0.9974042829331603,25.683333333333334,0.023376623376623377,741.0566666659365
ETHUSDT,2026-07-12T00:38:00+00:00,1983,100.2545,0.05055698436712052,1785.11,1787.06,0.10923696578922562,65.1491,35.1054,0.29967432883311973,0.3924134829163675,7.761805571053238,0.9304084720121029,0.994452849218356,33.05,0.020686175580221997,51.4125641025629
ETHUSDT,2026-07-12T00:39:00+00:00,2424,114.13340000000001,0.047084735973597365,1787.07,1784.86,-0.12366611268724989,17.7933,96.3401,-0.6882017008167636,0.25956449073692495,5.512709912666283,0.9113036303630363,0.9946369636963697,40.4,0.021048287247214196,51.6440723981892
ETHUSDT,2026-07-12T00:40:00+00:00,3704,154.8214,0.041798434125269984,1784.86,1784.2,-0.036977690126948584,47.3522,107.4692,-0.3882990335961307,0.3099581712264588,7.415545048829188,0.941414686825054,0.9986501079913607,61.733333333333334,0.013232514177693762,234.57787878793053
ETHUSDT,2026-07-12T00:41:00+00:00,3356,125.3774,0.03735917759237187,1784.21,1784.44,0.012890859259841509,57.047,68.3304,-0.08999548562978656,0.3003299993290193,8.038988507882513,0.9424910607866508,0.9982121573301549,55.93333333333333,0.009836065573770493,545.1191304347394
ETHUSDT,2026-07-12T00:42:00+00:00,1955,77.633,0.03970997442455243,1784.44,1786.15,0.09582838313420661,65.6973,11.9357,0.6925096286373064,0.25323360958063573,6.3770781333987205,0.9140664961636829,0.9907928388746803,32.583333333333336,0.035312180143295804,45.399415204677396
ETHUSDT,2026-07-12T00:43:00+00:00,1582,62.1408,0.03927989886219975,1786.14,1786.84,0.03919065694737356,29.0317,33.1091,-0.06561550543282348,0.18005424100313652,4.583877408513601,0.9134007585335019,0.9962073324905183,26.366666666666667,0.018975332068311195,88.77257142859449
ETHUSDT,2026-07-12T00:44:00+00:00,1852,90.3871,0.04880512958963283,1786.84,1786.65,-0.010633296769706702,22.4311,67.956,-0.5036658992267702,0.31680751455051065,6.491274937989444,0.92170626349892,0.9967602591792657,30.866666666666667,0.0189086980010805,475.7215789478011
ETHUSDT,2026-07-12T00:45:00+00:00,1846,65.5849,0.03552811484290358,1786.65,1787.73,0.060448325077655234,40.739200000000004,24.8457,0.2423347447354498,0.26408188131410204,7.433039509183247,0.9252437703141928,0.9945828819068255,30.766666666666666,0.016260162601626018,60.72675925926335
ETHUSDT,2026-07-12T00:46:00+00:00,2085,80.949,0.038824460431654675,1787.72,1786.91,-0.045309108808982694,24.0512,56.8978,-0.4057690644726926,0.23004588494617942,5.925282216121065,0.93621103117506,0.9976019184652278,34.75,0.016314779270633396,99.93703703704377
ETHUSDT,2026-07-12T00:47:00+00:00,3489,104.768,0.030028088277443393,1786.91,1785.5,-0.07890716376314878,39.7999,64.96809999999999,-0.24022793219303595,0.206743136102511,6.884991618258065,0.9455431355689309,0.996847234164517,58.15,0.010321100917431193,74.30354609928646
ETHUSDT,2026-07-12T00:48:00+00:00,2348,65.2923,0.027807623509369675,1785.5,1785.62,0.006720806496773501,32.1666,33.1257,-0.014689327838045213,0.18601973809984534,6.689523038067841,0.9433560477001703,1.0,39.13333333333333,0.01406050276949297,544.1025000004948
ETHUSDT,2026-07-12T00:49:00+00:00,2808,95.8793,0.03414504985754986,1785.63,1785.59,-0.002240105733001293,27.6969,68.1824,-0.42225485584479655,0.21364961677938882,6.257118313510046,0.9401709401709402,0.9975071225071225,46.8,0.012468827930174564,2396.982499988555
